q_id,lang,generation_idx,original_lang,judge,correct
198,de,0,hi,Qwen/Qwen3.5-27B,True
89,en,0,de,Qwen/Qwen3.5-27B,True
477,zh,0,zh,Qwen/Qwen3.5-27B,True
146,fr,0,fr,Qwen/Qwen3.5-27B,True
146,de,0,fr,Qwen/Qwen3.5-27B,True
89,it,0,de,Qwen/Qwen3.5-27B,True
89,id,0,de,Qwen/Qwen3.5-27B,True
146,it,0,fr,Qwen/Qwen3.5-27B,True
146,es,0,fr,Qwen/Qwen3.5-27B,True
377,hi,0,ko,Qwen/Qwen3.5-27B,True
477,ja,0,zh,Qwen/Qwen3.5-27B,True
89,es,0,de,Qwen/Qwen3.5-27B,True
198,zh,0,hi,Qwen/Qwen3.5-27B,True
89,hi,0,de,Qwen/Qwen3.5-27B,True
146,id,0,fr,Qwen/Qwen3.5-27B,True
477,hi,0,zh,Qwen/Qwen3.5-27B,True
89,zh,0,de,Qwen/Qwen3.5-27B,True
89,fr,0,de,Qwen/Qwen3.5-27B,True
198,id,0,hi,Qwen/Qwen3.5-27B,True
198,fr,0,hi,Qwen/Qwen3.5-27B,True
89,ja,0,de,Qwen/Qwen3.5-27B,True
146,hi,0,fr,Qwen/Qwen3.5-27B,True
146,zh,0,fr,Qwen/Qwen3.5-27B,True
146,ja,0,fr,Qwen/Qwen3.5-27B,True
198,it,0,hi,Qwen/Qwen3.5-27B,True
367,en,0,ko,Qwen/Qwen3.5-27B,True
2,en,0,he,Qwen/Qwen3.5-27B,True
198,hi,0,hi,Qwen/Qwen3.5-27B,True
367,de,0,ko,Qwen/Qwen3.5-27B,True
147,en,0,fr,Qwen/Qwen3.5-27B,True
367,it,0,ko,Qwen/Qwen3.5-27B,True
163,es,0,fr,Qwen/Qwen3.5-27B,True
2,es,0,he,Qwen/Qwen3.5-27B,True
163,zh,0,fr,Qwen/Qwen3.5-27B,True
382,de,0,ko,Qwen/Qwen3.5-27B,True
367,zh,0,ko,Qwen/Qwen3.5-27B,True
2,it,0,he,Qwen/Qwen3.5-27B,True
2,de,0,he,Qwen/Qwen3.5-27B,True
2,ja,0,he,Qwen/Qwen3.5-27B,True
2,id,0,he,Qwen/Qwen3.5-27B,True
382,es,0,ko,Qwen/Qwen3.5-27B,True
163,en,0,fr,Qwen/Qwen3.5-27B,True
367,es,0,ko,Qwen/Qwen3.5-27B,True
367,ja,0,ko,Qwen/Qwen3.5-27B,True
367,hi,0,ko,Qwen/Qwen3.5-27B,True
2,hi,0,he,Qwen/Qwen3.5-27B,True
2,fr,0,he,Qwen/Qwen3.5-27B,True
367,id,0,ko,Qwen/Qwen3.5-27B,True
382,en,0,ko,Qwen/Qwen3.5-27B,True
147,de,0,fr,Qwen/Qwen3.5-27B,True
163,id,0,fr,Qwen/Qwen3.5-27B,True
367,fr,0,ko,Qwen/Qwen3.5-27B,True
147,zh,0,fr,Qwen/Qwen3.5-27B,True
147,es,0,fr,Qwen/Qwen3.5-27B,True
2,zh,0,he,Qwen/Qwen3.5-27B,True
147,hi,0,fr,Qwen/Qwen3.5-27B,True
147,ja,0,fr,Qwen/Qwen3.5-27B,True
382,hi,0,ko,Qwen/Qwen3.5-27B,True
382,it,0,ko,Qwen/Qwen3.5-27B,True
382,id,0,ko,Qwen/Qwen3.5-27B,True
382,fr,0,ko,Qwen/Qwen3.5-27B,True
81,es,0,de,Qwen/Qwen3.5-27B,True
422,fr,0,pt,Qwen/Qwen3.5-27B,True
382,ja,0,ko,Qwen/Qwen3.5-27B,True
147,id,0,fr,Qwen/Qwen3.5-27B,True
422,en,0,pt,Qwen/Qwen3.5-27B,True
123,en,0,es,Qwen/Qwen3.5-27B,True
422,ja,0,pt,Qwen/Qwen3.5-27B,True
69,en,0,de,Qwen/Qwen3.5-27B,True
422,id,0,pt,Qwen/Qwen3.5-27B,True
422,de,0,pt,Qwen/Qwen3.5-27B,True
147,it,0,fr,Qwen/Qwen3.5-27B,True
123,de,0,es,Qwen/Qwen3.5-27B,True
69,id,0,de,Qwen/Qwen3.5-27B,True
69,es,0,de,Qwen/Qwen3.5-27B,True
422,it,0,pt,Qwen/Qwen3.5-27B,True
147,fr,0,fr,Qwen/Qwen3.5-27B,True
422,es,0,pt,Qwen/Qwen3.5-27B,True
69,de,0,de,Qwen/Qwen3.5-27B,True
163,fr,0,fr,Qwen/Qwen3.5-27B,True
123,fr,0,es,Qwen/Qwen3.5-27B,True
422,zh,0,pt,Qwen/Qwen3.5-27B,True
69,fr,0,de,Qwen/Qwen3.5-27B,True
123,es,0,es,Qwen/Qwen3.5-27B,True
69,ja,0,de,Qwen/Qwen3.5-27B,True
69,it,0,de,Qwen/Qwen3.5-27B,True
123,id,0,es,Qwen/Qwen3.5-27B,True
123,it,0,es,Qwen/Qwen3.5-27B,True
10,de,0,he,Qwen/Qwen3.5-27B,True
422,hi,0,pt,Qwen/Qwen3.5-27B,True
163,hi,0,fr,Qwen/Qwen3.5-27B,True
69,zh,0,de,Qwen/Qwen3.5-27B,True
123,zh,0,es,Qwen/Qwen3.5-27B,True
239,en,0,hi,Qwen/Qwen3.5-27B,True
96,en,0,de,Qwen/Qwen3.5-27B,True
96,de,0,de,Qwen/Qwen3.5-27B,True
123,hi,0,es,Qwen/Qwen3.5-27B,True
69,hi,0,de,Qwen/Qwen3.5-27B,True
352,it,0,ja,Qwen/Qwen3.5-27B,True
382,zh,0,ko,Qwen/Qwen3.5-27B,True
123,ja,0,es,Qwen/Qwen3.5-27B,True
361,en,0,ja,Qwen/Qwen3.5-27B,True
352,ja,0,ja,Qwen/Qwen3.5-27B,True
352,es,0,ja,Qwen/Qwen3.5-27B,True
96,it,0,de,Qwen/Qwen3.5-27B,True
239,ja,0,hi,Qwen/Qwen3.5-27B,True
96,fr,0,de,Qwen/Qwen3.5-27B,True
361,es,0,ja,Qwen/Qwen3.5-27B,True
96,es,0,de,Qwen/Qwen3.5-27B,True
96,ja,0,de,Qwen/Qwen3.5-27B,True
96,hi,0,de,Qwen/Qwen3.5-27B,True
239,it,0,hi,Qwen/Qwen3.5-27B,True
352,zh,0,ja,Qwen/Qwen3.5-27B,True
96,id,0,de,Qwen/Qwen3.5-27B,True
239,fr,0,hi,Qwen/Qwen3.5-27B,True
352,en,0,ja,Qwen/Qwen3.5-27B,True
361,fr,0,ja,Qwen/Qwen3.5-27B,True
239,zh,0,hi,Qwen/Qwen3.5-27B,True
361,hi,0,ja,Qwen/Qwen3.5-27B,True
361,de,0,ja,Qwen/Qwen3.5-27B,True
352,de,0,ja,Qwen/Qwen3.5-27B,True
239,hi,0,hi,Qwen/Qwen3.5-27B,True
361,it,0,ja,Qwen/Qwen3.5-27B,True
352,id,0,ja,Qwen/Qwen3.5-27B,True
361,zh,0,ja,Qwen/Qwen3.5-27B,True
361,id,0,ja,Qwen/Qwen3.5-27B,True
96,zh,0,de,Qwen/Qwen3.5-27B,True
342,en,0,ja,Qwen/Qwen3.5-27B,True
352,fr,0,ja,Qwen/Qwen3.5-27B,True
361,ja,0,ja,Qwen/Qwen3.5-27B,True
398,en,0,ko,Qwen/Qwen3.5-27B,True
97,en,0,de,Qwen/Qwen3.5-27B,True
342,es,0,ja,Qwen/Qwen3.5-27B,True
97,fr,0,de,Qwen/Qwen3.5-27B,True
239,id,0,hi,Qwen/Qwen3.5-27B,True
97,es,0,de,Qwen/Qwen3.5-27B,True
97,id,0,de,Qwen/Qwen3.5-27B,True
342,ja,0,ja,Qwen/Qwen3.5-27B,True
398,id,0,ko,Qwen/Qwen3.5-27B,True
342,hi,0,ja,Qwen/Qwen3.5-27B,True
97,de,0,de,Qwen/Qwen3.5-27B,True
342,fr,0,ja,Qwen/Qwen3.5-27B,True
398,es,0,ko,Qwen/Qwen3.5-27B,True
398,zh,0,ko,Qwen/Qwen3.5-27B,True
239,de,0,hi,Qwen/Qwen3.5-27B,True
398,hi,0,ko,Qwen/Qwen3.5-27B,True
398,ja,0,ko,Qwen/Qwen3.5-27B,True
97,zh,0,de,Qwen/Qwen3.5-27B,True
97,it,0,de,Qwen/Qwen3.5-27B,True
342,zh,0,ja,Qwen/Qwen3.5-27B,True
97,hi,0,de,Qwen/Qwen3.5-27B,True
398,it,0,ko,Qwen/Qwen3.5-27B,True
342,de,0,ja,Qwen/Qwen3.5-27B,True
342,id,0,ja,Qwen/Qwen3.5-27B,True
398,de,0,ko,Qwen/Qwen3.5-27B,True
294,fr,0,it,Qwen/Qwen3.5-27B,True
294,hi,0,it,Qwen/Qwen3.5-27B,True
294,id,0,it,Qwen/Qwen3.5-27B,True
23,en,0,he,Qwen/Qwen3.5-27B,True
23,fr,0,he,Qwen/Qwen3.5-27B,True
37,de,0,en,Qwen/Qwen3.5-27B,True
23,es,0,he,Qwen/Qwen3.5-27B,True
37,fr,0,en,Qwen/Qwen3.5-27B,True
294,es,0,it,Qwen/Qwen3.5-27B,True
23,id,0,he,Qwen/Qwen3.5-27B,True
23,de,0,he,Qwen/Qwen3.5-27B,True
37,es,0,en,Qwen/Qwen3.5-27B,True
294,de,0,it,Qwen/Qwen3.5-27B,True
37,it,0,en,Qwen/Qwen3.5-27B,True
23,zh,0,he,Qwen/Qwen3.5-27B,True
294,en,0,it,Qwen/Qwen3.5-27B,True
294,it,0,it,Qwen/Qwen3.5-27B,True
23,ja,0,he,Qwen/Qwen3.5-27B,True
23,hi,0,he,Qwen/Qwen3.5-27B,True
183,en,0,fr,Qwen/Qwen3.5-27B,True
37,en,0,en,Qwen/Qwen3.5-27B,True
183,fr,0,fr,Qwen/Qwen3.5-27B,True
183,es,0,fr,Qwen/Qwen3.5-27B,True
183,de,0,fr,Qwen/Qwen3.5-27B,True
37,ja,0,en,Qwen/Qwen3.5-27B,True
398,fr,0,ko,Qwen/Qwen3.5-27B,True
37,hi,0,en,Qwen/Qwen3.5-27B,True
183,it,0,fr,Qwen/Qwen3.5-27B,True
37,id,0,en,Qwen/Qwen3.5-27B,True
342,it,0,ja,Qwen/Qwen3.5-27B,True
97,ja,0,de,Qwen/Qwen3.5-27B,True
183,id,0,fr,Qwen/Qwen3.5-27B,True
246,en,0,hi,Qwen/Qwen3.5-27B,True
202,hi,0,hi,Qwen/Qwen3.5-27B,True
246,de,0,hi,Qwen/Qwen3.5-27B,True
37,zh,0,en,Qwen/Qwen3.5-27B,True
202,it,0,hi,Qwen/Qwen3.5-27B,True
202,en,0,hi,Qwen/Qwen3.5-27B,True
294,ja,0,it,Qwen/Qwen3.5-27B,True
246,es,0,hi,Qwen/Qwen3.5-27B,True
246,id,0,hi,Qwen/Qwen3.5-27B,True
291,en,0,id,Qwen/Qwen3.5-27B,True
183,zh,0,fr,Qwen/Qwen3.5-27B,True
183,ja,0,fr,Qwen/Qwen3.5-27B,True
291,de,0,id,Qwen/Qwen3.5-27B,True
183,hi,0,fr,Qwen/Qwen3.5-27B,True
246,fr,0,hi,Qwen/Qwen3.5-27B,True
246,it,0,hi,Qwen/Qwen3.5-27B,True
202,ja,0,hi,Qwen/Qwen3.5-27B,True
246,ja,0,hi,Qwen/Qwen3.5-27B,True
291,fr,0,id,Qwen/Qwen3.5-27B,True
291,hi,0,id,Qwen/Qwen3.5-27B,True
246,hi,0,hi,Qwen/Qwen3.5-27B,True
202,id,0,hi,Qwen/Qwen3.5-27B,True
291,es,0,id,Qwen/Qwen3.5-27B,True
291,id,0,id,Qwen/Qwen3.5-27B,True
291,it,0,id,Qwen/Qwen3.5-27B,True
291,ja,0,id,Qwen/Qwen3.5-27B,True
246,zh,0,hi,Qwen/Qwen3.5-27B,True
378,fr,0,ko,Qwen/Qwen3.5-27B,True
378,en,0,ko,Qwen/Qwen3.5-27B,True
378,id,0,ko,Qwen/Qwen3.5-27B,True
125,en,0,es,Qwen/Qwen3.5-27B,True
202,es,0,hi,Qwen/Qwen3.5-27B,True
378,it,0,ko,Qwen/Qwen3.5-27B,True
291,zh,0,id,Qwen/Qwen3.5-27B,True
378,de,0,ko,Qwen/Qwen3.5-27B,True
202,fr,0,hi,Qwen/Qwen3.5-27B,True
378,ja,0,ko,Qwen/Qwen3.5-27B,True
23,it,0,he,Qwen/Qwen3.5-27B,True
125,es,0,es,Qwen/Qwen3.5-27B,True
378,zh,0,ko,Qwen/Qwen3.5-27B,True
163,de,0,fr,Qwen/Qwen3.5-27B,True
125,id,0,es,Qwen/Qwen3.5-27B,True
125,de,0,es,Qwen/Qwen3.5-27B,True
125,it,0,es,Qwen/Qwen3.5-27B,True
378,es,0,ko,Qwen/Qwen3.5-27B,True
125,fr,0,es,Qwen/Qwen3.5-27B,True
352,hi,0,ja,Qwen/Qwen3.5-27B,True
125,zh,0,es,Qwen/Qwen3.5-27B,True
125,hi,0,es,Qwen/Qwen3.5-27B,True
125,ja,0,es,Qwen/Qwen3.5-27B,True
202,zh,0,hi,Qwen/Qwen3.5-27B,True
358,en,0,ja,Qwen/Qwen3.5-27B,True
378,hi,0,ko,Qwen/Qwen3.5-27B,True
358,zh,0,ja,Qwen/Qwen3.5-27B,True
358,ja,0,ja,Qwen/Qwen3.5-27B,True
163,it,0,fr,Qwen/Qwen3.5-27B,True
358,hi,0,ja,Qwen/Qwen3.5-27B,True
358,es,0,ja,Qwen/Qwen3.5-27B,True
163,ja,0,fr,Qwen/Qwen3.5-27B,True
129,en,0,es,Qwen/Qwen3.5-27B,True
358,id,0,ja,Qwen/Qwen3.5-27B,True
129,ja,0,es,Qwen/Qwen3.5-27B,True
202,de,0,hi,Qwen/Qwen3.5-27B,True
129,fr,0,es,Qwen/Qwen3.5-27B,True
358,it,0,ja,Qwen/Qwen3.5-27B,True
314,es,0,it,Qwen/Qwen3.5-27B,True
129,it,0,es,Qwen/Qwen3.5-27B,True
314,de,0,it,Qwen/Qwen3.5-27B,True
129,es,0,es,Qwen/Qwen3.5-27B,True
314,it,0,it,Qwen/Qwen3.5-27B,True
314,en,0,it,Qwen/Qwen3.5-27B,True
129,id,0,es,Qwen/Qwen3.5-27B,True
223,ja,0,hi,Qwen/Qwen3.5-27B,True
358,de,0,ja,Qwen/Qwen3.5-27B,True
129,de,0,es,Qwen/Qwen3.5-27B,True
314,id,0,it,Qwen/Qwen3.5-27B,True
314,ja,0,it,Qwen/Qwen3.5-27B,True
314,fr,0,it,Qwen/Qwen3.5-27B,True
223,en,0,hi,Qwen/Qwen3.5-27B,True
314,zh,0,it,Qwen/Qwen3.5-27B,True
223,de,0,hi,Qwen/Qwen3.5-27B,True
412,en,0,pt,Qwen/Qwen3.5-27B,True
223,fr,0,hi,Qwen/Qwen3.5-27B,True
412,de,0,pt,Qwen/Qwen3.5-27B,True
129,zh,0,es,Qwen/Qwen3.5-27B,True
223,zh,0,hi,Qwen/Qwen3.5-27B,True
314,hi,0,it,Qwen/Qwen3.5-27B,True
412,fr,0,pt,Qwen/Qwen3.5-27B,True
280,en,0,id,Qwen/Qwen3.5-27B,True
412,hi,0,pt,Qwen/Qwen3.5-27B,True
223,hi,0,hi,Qwen/Qwen3.5-27B,True
390,en,0,ko,Qwen/Qwen3.5-27B,True
223,id,0,hi,Qwen/Qwen3.5-27B,True
129,hi,0,es,Qwen/Qwen3.5-27B,True
280,de,0,id,Qwen/Qwen3.5-27B,True
412,id,0,pt,Qwen/Qwen3.5-27B,True
280,id,0,id,Qwen/Qwen3.5-27B,True
280,es,0,id,Qwen/Qwen3.5-27B,True
223,es,0,hi,Qwen/Qwen3.5-27B,True
412,es,0,pt,Qwen/Qwen3.5-27B,True
280,fr,0,id,Qwen/Qwen3.5-27B,True
280,ja,0,id,Qwen/Qwen3.5-27B,True
325,en,0,it,Qwen/Qwen3.5-27B,True
390,fr,0,ko,Qwen/Qwen3.5-27B,True
390,id,0,ko,Qwen/Qwen3.5-27B,True
280,it,0,id,Qwen/Qwen3.5-27B,True
325,es,0,it,Qwen/Qwen3.5-27B,True
390,es,0,ko,Qwen/Qwen3.5-27B,True
280,zh,0,id,Qwen/Qwen3.5-27B,True
280,hi,0,id,Qwen/Qwen3.5-27B,True
390,de,0,ko,Qwen/Qwen3.5-27B,True
325,fr,0,it,Qwen/Qwen3.5-27B,True
325,it,0,it,Qwen/Qwen3.5-27B,True
390,hi,0,ko,Qwen/Qwen3.5-27B,True
223,it,0,hi,Qwen/Qwen3.5-27B,True
390,ja,0,ko,Qwen/Qwen3.5-27B,True
390,it,0,ko,Qwen/Qwen3.5-27B,True
412,ja,0,pt,Qwen/Qwen3.5-27B,True
325,id,0,it,Qwen/Qwen3.5-27B,True
325,ja,0,it,Qwen/Qwen3.5-27B,True
325,hi,0,it,Qwen/Qwen3.5-27B,True
325,de,0,it,Qwen/Qwen3.5-27B,True
390,zh,0,ko,Qwen/Qwen3.5-27B,True
486,en,0,zh,Qwen/Qwen3.5-27B,True
486,fr,0,zh,Qwen/Qwen3.5-27B,True
412,zh,0,pt,Qwen/Qwen3.5-27B,True
498,es,0,zh,Qwen/Qwen3.5-27B,True
325,zh,0,it,Qwen/Qwen3.5-27B,True
486,zh,0,zh,Qwen/Qwen3.5-27B,True
486,es,0,zh,Qwen/Qwen3.5-27B,True
486,de,0,zh,Qwen/Qwen3.5-27B,True
486,id,0,zh,Qwen/Qwen3.5-27B,True
498,de,0,zh,Qwen/Qwen3.5-27B,True
365,it,0,ko,Qwen/Qwen3.5-27B,True
365,de,0,ko,Qwen/Qwen3.5-27B,True
365,en,0,ko,Qwen/Qwen3.5-27B,True
486,it,0,zh,Qwen/Qwen3.5-27B,True
486,ja,0,zh,Qwen/Qwen3.5-27B,True
498,hi,0,zh,Qwen/Qwen3.5-27B,True
365,zh,0,ko,Qwen/Qwen3.5-27B,True
498,zh,0,zh,Qwen/Qwen3.5-27B,True
297,de,0,it,Qwen/Qwen3.5-27B,True
365,id,0,ko,Qwen/Qwen3.5-27B,True
365,hi,0,ko,Qwen/Qwen3.5-27B,True
498,ja,0,zh,Qwen/Qwen3.5-27B,True
233,id,0,hi,Qwen/Qwen3.5-27B,True
233,fr,0,hi,Qwen/Qwen3.5-27B,True
297,fr,0,it,Qwen/Qwen3.5-27B,True
233,es,0,hi,Qwen/Qwen3.5-27B,True
297,en,0,it,Qwen/Qwen3.5-27B,True
365,ja,0,ko,Qwen/Qwen3.5-27B,True
297,zh,0,it,Qwen/Qwen3.5-27B,True
365,es,0,ko,Qwen/Qwen3.5-27B,True
297,it,0,it,Qwen/Qwen3.5-27B,True
297,id,0,it,Qwen/Qwen3.5-27B,True
233,de,0,hi,Qwen/Qwen3.5-27B,True
498,id,0,zh,Qwen/Qwen3.5-27B,True
233,hi,0,hi,Qwen/Qwen3.5-27B,True
136,en,0,es,Qwen/Qwen3.5-27B,True
233,en,0,hi,Qwen/Qwen3.5-27B,True
297,ja,0,it,Qwen/Qwen3.5-27B,True
297,es,0,it,Qwen/Qwen3.5-27B,True
498,it,0,zh,Qwen/Qwen3.5-27B,True
294,zh,0,it,Qwen/Qwen3.5-27B,True
136,de,0,es,Qwen/Qwen3.5-27B,True
498,en,0,zh,Qwen/Qwen3.5-27B,True
233,ja,0,hi,Qwen/Qwen3.5-27B,True
233,it,0,hi,Qwen/Qwen3.5-27B,True
258,fr,0,id,Qwen/Qwen3.5-27B,True
197,en,0,hi,Qwen/Qwen3.5-27B,True
297,hi,0,it,Qwen/Qwen3.5-27B,True
258,it,0,id,Qwen/Qwen3.5-27B,True
258,en,0,id,Qwen/Qwen3.5-27B,True
258,id,0,id,Qwen/Qwen3.5-27B,True
197,de,0,hi,Qwen/Qwen3.5-27B,True
258,ja,0,id,Qwen/Qwen3.5-27B,True
258,zh,0,id,Qwen/Qwen3.5-27B,True
197,es,0,hi,Qwen/Qwen3.5-27B,True
258,es,0,id,Qwen/Qwen3.5-27B,True
136,ja,0,es,Qwen/Qwen3.5-27B,True
136,es,0,es,Qwen/Qwen3.5-27B,True
136,fr,0,es,Qwen/Qwen3.5-27B,True
498,fr,0,zh,Qwen/Qwen3.5-27B,True
232,en,0,hi,Qwen/Qwen3.5-27B,True
258,hi,0,id,Qwen/Qwen3.5-27B,True
197,fr,0,hi,Qwen/Qwen3.5-27B,True
197,it,0,hi,Qwen/Qwen3.5-27B,True
197,hi,0,hi,Qwen/Qwen3.5-27B,True
258,de,0,id,Qwen/Qwen3.5-27B,True
136,zh,0,es,Qwen/Qwen3.5-27B,True
136,hi,0,es,Qwen/Qwen3.5-27B,True
233,zh,0,hi,Qwen/Qwen3.5-27B,True
365,fr,0,ko,Qwen/Qwen3.5-27B,True
232,id,0,hi,Qwen/Qwen3.5-27B,True
197,ja,0,hi,Qwen/Qwen3.5-27B,True
232,it,0,hi,Qwen/Qwen3.5-27B,True
136,id,0,es,Qwen/Qwen3.5-27B,True
197,id,0,hi,Qwen/Qwen3.5-27B,True
197,zh,0,hi,Qwen/Qwen3.5-27B,True
232,es,0,hi,Qwen/Qwen3.5-27B,True
333,de,0,ja,Qwen/Qwen3.5-27B,True
232,fr,0,hi,Qwen/Qwen3.5-27B,True
232,de,0,hi,Qwen/Qwen3.5-27B,True
136,it,0,es,Qwen/Qwen3.5-27B,True
333,es,0,ja,Qwen/Qwen3.5-27B,True
333,en,0,ja,Qwen/Qwen3.5-27B,True
333,hi,0,ja,Qwen/Qwen3.5-27B,True
333,ja,0,ja,Qwen/Qwen3.5-27B,True
232,zh,0,hi,Qwen/Qwen3.5-27B,True
333,fr,0,ja,Qwen/Qwen3.5-27B,True
333,id,0,ja,Qwen/Qwen3.5-27B,True
333,zh,0,ja,Qwen/Qwen3.5-27B,True
322,en,0,it,Qwen/Qwen3.5-27B,True
322,de,0,it,Qwen/Qwen3.5-27B,True
232,hi,0,hi,Qwen/Qwen3.5-27B,True
487,en,0,zh,Qwen/Qwen3.5-27B,True
224,hi,0,hi,Qwen/Qwen3.5-27B,True
224,en,0,hi,Qwen/Qwen3.5-27B,True
232,ja,0,hi,Qwen/Qwen3.5-27B,True
127,en,0,es,Qwen/Qwen3.5-27B,True
322,id,0,it,Qwen/Qwen3.5-27B,True
487,fr,0,zh,Qwen/Qwen3.5-27B,True
322,fr,0,it,Qwen/Qwen3.5-27B,True
487,id,0,zh,Qwen/Qwen3.5-27B,True
412,it,0,pt,Qwen/Qwen3.5-27B,True
322,it,0,it,Qwen/Qwen3.5-27B,True
487,it,0,zh,Qwen/Qwen3.5-27B,True
322,hi,0,it,Qwen/Qwen3.5-27B,True
224,id,0,hi,Qwen/Qwen3.5-27B,True
127,de,0,es,Qwen/Qwen3.5-27B,True
487,zh,0,zh,Qwen/Qwen3.5-27B,True
487,ja,0,zh,Qwen/Qwen3.5-27B,True
127,id,0,es,Qwen/Qwen3.5-27B,True
322,zh,0,it,Qwen/Qwen3.5-27B,True
487,es,0,zh,Qwen/Qwen3.5-27B,True
487,hi,0,zh,Qwen/Qwen3.5-27B,True
322,ja,0,it,Qwen/Qwen3.5-27B,True
322,es,0,it,Qwen/Qwen3.5-27B,True
127,hi,0,es,Qwen/Qwen3.5-27B,True
224,de,0,hi,Qwen/Qwen3.5-27B,True
127,ja,0,es,Qwen/Qwen3.5-27B,True
224,zh,0,hi,Qwen/Qwen3.5-27B,True
487,de,0,zh,Qwen/Qwen3.5-27B,True
107,hi,0,es,Qwen/Qwen3.5-27B,True
107,fr,0,es,Qwen/Qwen3.5-27B,True
107,zh,0,es,Qwen/Qwen3.5-27B,True
285,de,0,id,Qwen/Qwen3.5-27B,True
107,id,0,es,Qwen/Qwen3.5-27B,True
107,es,0,es,Qwen/Qwen3.5-27B,True
107,ja,0,es,Qwen/Qwen3.5-27B,True
394,id,0,ko,Qwen/Qwen3.5-27B,True
285,id,0,id,Qwen/Qwen3.5-27B,True
394,es,0,ko,Qwen/Qwen3.5-27B,True
394,en,0,ko,Qwen/Qwen3.5-27B,True
285,es,0,id,Qwen/Qwen3.5-27B,True
394,hi,0,ko,Qwen/Qwen3.5-27B,True
394,ja,0,ko,Qwen/Qwen3.5-27B,True
394,de,0,ko,Qwen/Qwen3.5-27B,True
127,it,0,es,Qwen/Qwen3.5-27B,True
285,fr,0,id,Qwen/Qwen3.5-27B,True
394,fr,0,ko,Qwen/Qwen3.5-27B,True
285,hi,0,id,Qwen/Qwen3.5-27B,True
394,zh,0,ko,Qwen/Qwen3.5-27B,True
224,es,0,hi,Qwen/Qwen3.5-27B,True
107,it,0,es,Qwen/Qwen3.5-27B,True
486,hi,0,zh,Qwen/Qwen3.5-27B,True
127,fr,0,es,Qwen/Qwen3.5-27B,True
239,es,0,hi,Qwen/Qwen3.5-27B,True
107,de,0,es,Qwen/Qwen3.5-27B,True
394,it,0,ko,Qwen/Qwen3.5-27B,True
107,en,0,es,Qwen/Qwen3.5-27B,True
358,fr,0,ja,Qwen/Qwen3.5-27B,True
285,en,0,id,Qwen/Qwen3.5-27B,True
133,it,0,es,Qwen/Qwen3.5-27B,True
133,id,0,es,Qwen/Qwen3.5-27B,True
285,zh,0,id,Qwen/Qwen3.5-27B,True
133,es,0,es,Qwen/Qwen3.5-27B,True
133,fr,0,es,Qwen/Qwen3.5-27B,True
133,de,0,es,Qwen/Qwen3.5-27B,True
347,de,0,ja,Qwen/Qwen3.5-27B,True
133,zh,0,es,Qwen/Qwen3.5-27B,True
133,ja,0,es,Qwen/Qwen3.5-27B,True
133,hi,0,es,Qwen/Qwen3.5-27B,True
311,en,0,it,Qwen/Qwen3.5-27B,True
347,fr,0,ja,Qwen/Qwen3.5-27B,True
347,hi,0,ja,Qwen/Qwen3.5-27B,True
354,en,0,ja,Qwen/Qwen3.5-27B,True
311,fr,0,it,Qwen/Qwen3.5-27B,True
354,it,0,ja,Qwen/Qwen3.5-27B,True
133,en,0,es,Qwen/Qwen3.5-27B,True
347,en,0,ja,Qwen/Qwen3.5-27B,True
354,es,0,ja,Qwen/Qwen3.5-27B,True
354,id,0,ja,Qwen/Qwen3.5-27B,True
354,de,0,ja,Qwen/Qwen3.5-27B,True
354,zh,0,ja,Qwen/Qwen3.5-27B,True
354,fr,0,ja,Qwen/Qwen3.5-27B,True
347,id,0,ja,Qwen/Qwen3.5-27B,True
311,it,0,it,Qwen/Qwen3.5-27B,True
224,ja,0,hi,Qwen/Qwen3.5-27B,True
285,ja,0,id,Qwen/Qwen3.5-27B,True
311,id,0,it,Qwen/Qwen3.5-27B,True
311,es,0,it,Qwen/Qwen3.5-27B,True
354,hi,0,ja,Qwen/Qwen3.5-27B,True
224,it,0,hi,Qwen/Qwen3.5-27B,True
311,ja,0,it,Qwen/Qwen3.5-27B,True
347,es,0,ja,Qwen/Qwen3.5-27B,True
347,ja,0,ja,Qwen/Qwen3.5-27B,True
347,zh,0,ja,Qwen/Qwen3.5-27B,True
354,ja,0,ja,Qwen/Qwen3.5-27B,True
224,fr,0,hi,Qwen/Qwen3.5-27B,True
65,en,0,en,Qwen/Qwen3.5-27B,True
44,en,0,en,Qwen/Qwen3.5-27B,True
65,id,0,en,Qwen/Qwen3.5-27B,True
65,de,0,en,Qwen/Qwen3.5-27B,True
65,hi,0,en,Qwen/Qwen3.5-27B,True
65,it,0,en,Qwen/Qwen3.5-27B,True
44,it,0,en,Qwen/Qwen3.5-27B,True
65,ja,0,en,Qwen/Qwen3.5-27B,True
44,ja,0,en,Qwen/Qwen3.5-27B,True
65,zh,0,en,Qwen/Qwen3.5-27B,True
65,es,0,en,Qwen/Qwen3.5-27B,True
65,fr,0,en,Qwen/Qwen3.5-27B,True
127,zh,0,es,Qwen/Qwen3.5-27B,True
85,en,0,de,Qwen/Qwen3.5-27B,True
44,zh,0,en,Qwen/Qwen3.5-27B,True
347,it,0,ja,Qwen/Qwen3.5-27B,True
473,hi,0,zh,Qwen/Qwen3.5-27B,True
311,hi,0,it,Qwen/Qwen3.5-27B,True
473,ja,0,zh,Qwen/Qwen3.5-27B,True
44,es,0,en,Qwen/Qwen3.5-27B,True
